Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,PROF
2012,SGG.ST,Sensys Gatso Group AB,Communications & Networking,Communication Services,35.24,21.72,32.03,13.23,0.55,83.42,0.0,-0.06988731719012224
2013,SGG.ST,Sensys Gatso Group AB,Communications & Networking,Communication Services,56.38,32.02,22.47,11.5,0.18,107.41,0.0,0.12298668652825623
2014,SGG.ST,Sensys Gatso Group AB,Communications & Networking,Communication Services,147.51,74.63,24.74,16.39,0.04,135.4,0.0,0.47629246676514025
2015,SGG.ST,Sensys Gatso Group AB,Communications & Networking,Communication Services,380.36,221.81,87.58999999999999,24.4,7.2,397.56,7.83,0.21746959717802614
2016,SGG.ST,Sensys Gatso Group AB,Communications & Networking,Communication Services,428.73,284.49,128.81,49.96,18.7,361.32,5.33,0.1273421519159962
2017,SGG.ST,Sensys Gatso Group AB,Communications & Networking,Communication Services,283.82,171.31,119.92,45.61,22.4,419.04,1.3,0.037588618737212705
2018,SGG.ST,Sensys Gatso Group AB,Communications & Networking,Communication Services,356.18,204.93,107.46,43.24,7.720000000000001,443.1,0.72,0.17869857149294757
2019,SGG.ST,Sensys Gatso Group AB,Communications & Networking,Communication Services,378.12,243.14,113.15,44.53,7.939999999999999,0.0,0.0,
2020,SGG.ST,Sensys Gatso Group AB,Communications & Networking,Communication Services,465.62,299.95,119.71,34.88,13.69,539.41,-2.1,0.12497440955872781
2021,SGG.ST,Sensys Gatso Group AB,Communications & Networking,Communication Services,507.91,301.52,124.03,36.35,8.6,546.96,0.39,0.20116927011966756
2022,SGG.ST,Sensys Gatso Group AB,Communications & Networking,Communication Services,469.92,256.23,142.66,41.74,6.94,587.51,1.79,0.17958594943152897
2023,SGG.ST,Sensys Gatso Group AB,Communications & Networking,Communication Services,620.6,369.27,166.30999999999997,45.91,21.24,637.38,2.6,0.17139598112441023
2024,SGG.ST,Sensys Gatso Group AB,Communications & Networking,Communication Services,641.91,396.6,170.42,51.29,40.81,635.24,0.0,0.1343901517536678
