Year,Ticker,CompanyName,Industry,Sector,REVT,COGS,XSGA_COMPONENTS,XRD,XINT,BE,MIB,MarketCap,PROF
2004,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,10637.04,8831.16,1526.0,0.0,24.78,1360.94,0.0,2055.53,0.1874439725483864
2005,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,10428.73,8718.54,1544.3600000000001,0.0,19.87,1092.02,0.0,2316.44,0.1336605556674773
2006,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,12231.05,10327.99,1806.4599999999998,0.0,14.79,1533.32,0.0,2321.82,0.05335481178097181
2007,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,13349.65,11290.25,1932.8500000000001,0.0,0.0,1267.38,0.0,1849.84,0.09985166248481078
2008,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,12213.89,10343.32,1927.88,0.0,71.85,1092.86,0.0,307.22,-0.11818531193382538
2009,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,11275.11,9361.63,1741.4699999999998,0.0,33.74,1152.98,0.0,1350.41,0.11992402296657494
2010,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,13652.81,11364.33,1842.5399999999997,0.0,20.16,1508.85,0.0,2796.0,0.282188421645624
2011,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,15684.72,13269.82,1948.5,0.0,30.23,1419.57,0.0,2105.49,0.3072550138422196
2012,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,15179.06,12847.46,2127.06,0.0,22.34,1357.66,0.0,2009.98,0.1342014937465937
2013,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,15934.87,13432.19,2180.49,0.0,19.86,1718.1,0.0,3885.64,0.17596763867062482
2014,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,16944.16,14268.33,2177.96,0.0,14.7,1772.27,0.0,5729.41,0.27262775987857374
2015,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,19545.66,16326.45,2538.46,0.0,18.17,2151.73,0.0,10134.63,0.3079289687832577
2016,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,23474.64,19706.88,2979.25,0.0,40.26,2381.23,0.0,10211.77,0.31422836097310985
2017,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,26621.77,22435.61,3308.84,0.0,51.32,2621.69,0.0,8229.31,0.3150639473011682
2018,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,26578.84,22294.5,3406.8700000000003,0.0,52.44,2844.63,0.0,8311.37,0.2900306894042458
2019,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,27459.66,22881.19,3553.9,0.0,145.17,2987.39,0.0,10246.44,0.29437067138873774
2020,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,30876.41,25759.0,3740.83,0.0,151.47,4143.39,0.0,10884.66,0.29567817656556583
2021,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,35587.37,29564.11,4133.1,0.0,155.34,4303.39,0.0,16044.96,0.40312869621391545
2022,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,33582.86,27826.89,4153.089999999999,0.0,166.28,4599.96,0.0,10360.59,0.31230706353968335
2023,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,38332.08,32221.08,4746.4800000000005,0.0,349.34000000000003,4873.75,0.0,13049.66,0.20829546037445487
2024,BILIa.ST,Bilia AB,Specialty Retailers,Consumer Discretionary,39816.47,33294.46,5301.6,0.0,427.14,5075.71,0.0,11949.97,0.15628749475442877
